Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
2021-04-26 03:16:24+00:00,1386519501831741445,0,War,['covidindia'],
2021-04-26 03:11:46+00:00,1386518336679256066,1,Storm,['coronavirus'],
2021-04-27 13:23:51+00:00,1387034760430559232,0,War,"['stayhomestaysafe', 'punefightscorona']",
2021-04-27 08:43:44+00:00,1386964268487045121,1,War,"['covid19', 'chinesevirus']",
2021-04-27 20:19:16+00:00,1387139303856214016,0,Darkness,['covidindiainfo'],
2021-04-27 19:53:19+00:00,1387132774843252738,1,War,['corona'],
2021-04-27 19:34:43+00:00,1387128092028661765,1,War,['covid'],
2021-04-27 18:51:52+00:00,1387117308653412354,0,Hammer,['indiafightscorona'],
2021-04-27 18:31:03+00:00,1387112070747856896,0,War,"['coronavirus', 'coronavirusindia']",
2021-04-27 18:23:51+00:00,1387110257969614850,0,Prison,['covid19'],
2021-04-27 18:17:55+00:00,1387108763144884224,1,War,['covid19'],
2021-04-27 17:42:17+00:00,1387099797622951936,0,War,['coronavirusindia'],
2021-04-27 17:41:16+00:00,1387099543771119618,0,Freedom,['covid19'],
2021-04-27 17:39:23+00:00,1387099068296359936,0,Lesson/Teacher,['covid19india'],
2021-04-27 17:30:38+00:00,1387096865015959555,1,Success/Challenge,"['corona2ndwave', 'coronavirusindia']",
2021-04-27 17:28:11+00:00,1387096247446564865,0,Barrier/Shield,['covid'],
2021-04-27 16:27:59+00:00,1387081100808228867,0,Monster,"['covidemergency2021', 'covid19', 'coronavirusindia']",
2021-04-27 16:04:23+00:00,1387075162172837888,1,War,['corona..'],
2021-04-27 16:00:31+00:00,1387074188901380097,0,Success/Challenge,"['secondcovidwave', 'covid19']",
2021-04-27 15:59:23+00:00,1387073904095600642,0,Success/Challenge,"['covidindia', 'covid19', 'covid19', 'covidindiainfo', 'covidindia2021']",
2021-04-27 15:51:18+00:00,1387071867173752838,0,War,['covid'],
2021-04-27 14:44:58+00:00,1387055173416013843,0,Monster,['coronavirusindia'],
2021-04-27 14:37:41+00:00,1387053341616705546,0,Lesson/Teacher,"['covidindia', 'covid19']",
2021-04-27 13:11:26+00:00,1387031634210299910,1,War,"['indiafightscorona', 'indiafightscovid19']",
2021-04-27 12:30:04+00:00,1387021227244457984,0,Barrier/Shield,['covid19.'],
2021-04-27 11:08:39+00:00,1387000736043601920,0,Lesson/Teacher,['stayhomestaysafe'],
2021-04-27 10:47:13+00:00,1386995343343030277,0,Catalyst,['covid19india'],
2021-04-27 09:44:12+00:00,1386979483329056771,1,Water/Wave/Tide,['stayhomestaysafe'],
2021-04-27 09:41:11+00:00,1386978723149148162,1,Storm,"['covidindia', 'covidemergency2021']",
2021-04-27 09:05:27+00:00,1386969730578190336,1,War,['covid19'],
2021-04-27 08:54:56+00:00,1386967084643491842,1,War,['covid19'],
2021-04-27 08:30:46+00:00,1386961003175419904,0,War,['covid'],
2021-04-27 07:58:28+00:00,1386952874849042433,1,War,"['covidvaccination', 'covid', 'covid19.']",
2021-04-27 07:35:14+00:00,1386947029423648773,0,Success/Challenge,['covidhelp'],
2021-04-27 07:17:56+00:00,1386942674939174914,1,Storm,"['coronavirus', 'chinesevirus']",
2021-04-27 07:11:42+00:00,1386941107724976130,1,Success/Challenge,['covid19'],
2021-04-27 06:34:08+00:00,1386931651574321154,1,War,['covidindia'],
2021-04-27 06:29:51+00:00,1386930576007909381,1,Storm,"['covid', 'covid19', 'covidindia']",
2021-04-27 05:57:34+00:00,1386922450114408450,0,War,"['covidhelp', 'covidsecondwave', 'covid19']",
2021-04-27 05:44:33+00:00,1386919176296566787,0,War,['covid19'],
2021-04-27 05:35:15+00:00,1386916831957377025,1,Darkness,['covid19'],
2021-04-27 05:12:11+00:00,1386911027418202114,0,Lesson/Teacher,['covid'],
2021-04-27 05:07:06+00:00,1386909751485730817,0,War,"['covidsecondwave', 'covid19']",
2021-04-27 05:03:00+00:00,1386908719070400512,0,Storm,"['covidjourney', 'covid']",
2021-04-27 04:30:24+00:00,1386900514705530880,0,Savior,['coronavirusindia'],
2021-04-27 04:26:39+00:00,1386899568625807365,0,Success/Challenge,"['politicsoncovid', 'pandemic', 'covid19india']",
2021-04-27 03:29:10+00:00,1386885105424211968,0,War,['covid19'],
2021-04-27 03:19:45+00:00,1386882735889817614,1,Monster,"['coronavirusindia', 'covid19lk', 'corona']",
2021-04-27 03:14:37+00:00,1386881440709632000,0,Lesson/Teacher,"['covidemergency2021', 'covid19']",
2021-04-27 03:09:14+00:00,1386880087769829382,1,War,['covid19'],
2021-04-28 08:11:08+00:00,1387318452679897090,0,Stigma,"['mohalifightscorona', 'covid19']",
2021-04-28 22:04:19+00:00,1387528128617095169,1,Storm,"['indiafightscovid19', 'corona']",
2021-04-28 19:45:57+00:00,1387493305978552321,1,Luxury,['covid.'],
2021-04-28 18:13:42+00:00,1387470090040332291,0,Lesson/Teacher,['indiafightscorona'],
2021-04-28 18:00:35+00:00,1387466791283093513,0,Luxury,['covidvaccination'],
2021-04-28 17:52:06+00:00,1387464658026520577,1,Darkness,"['covid19', 'indiafightscovid19']",
2021-04-28 17:13:59+00:00,1387455065347149826,0,Lesson/Teacher,"['coronavirus', 'covid', 'covid19']",
2021-04-28 16:51:49+00:00,1387449486989938688,0,Catalyst,"['covidsecondwave', 'covidindia', 'covid19']",
2021-04-28 16:44:52+00:00,1387447736585187328,0,Storm,"['covidindia', 'covid']",
2021-04-28 16:37:22+00:00,1387445849270099969,1,War,['covidwarrior'],
2021-04-28 16:22:46+00:00,1387442173293993989,0,War,"['wuhanvirus', 'covidindiainfo', 'covid19', 'chinesevirus']",
2021-04-28 14:48:10+00:00,1387418368462884868,0,Barrier/Shield,"['covid19', 'corona2ndwave', 'coronavirusindia']",
2021-04-28 14:34:33+00:00,1387414940726665222,0,War,"['coronaviruspandemic', 'covid19']",
2021-04-28 14:07:05+00:00,1387408029650358272,1,War,"['covidawarenesscampaignbykyyfd', 'hugerespectforcovidwarriors']",
2021-04-28 13:40:13+00:00,1387401265441763329,0,Prison,['covid19'],
2021-04-28 13:35:15+00:00,1387400017112027137,1,War,['respectforcoronawarriors'],
2021-04-28 13:17:09+00:00,1387395461879799816,0,Lesson/Teacher,"['covid19', 'indiafightscovid19']",
2021-04-28 12:04:53+00:00,1387377277625716736,1,War,"['indiafightscorona', 'covid19']",
2021-04-28 08:43:24+00:00,1387326569723486210,0,Monster,"['covidindia', 'covid19']",
2021-04-28 08:19:20+00:00,1387320516176842752,0,Luxury,['covid19'],
2021-04-28 08:13:32+00:00,1387319053820121088,1,Storm,['covid19'],
2021-04-28 08:03:42+00:00,1387316579096924161,1,Prison,['covid19'],
2021-04-28 07:40:39+00:00,1387310777523081217,1,Darkness,['covid19'],
2021-04-28 07:38:26+00:00,1387310221324914691,1,War,['covid19'],
2021-04-28 07:30:34+00:00,1387308241307140097,0,Freedom,['covid-19.'],
2021-04-28 07:11:10+00:00,1387303357837058048,1,War,['covid19indiahelp'],
2021-04-28 06:41:12+00:00,1387295820089683972,0,Journey,['covid19india'],
2021-04-28 06:12:31+00:00,1387288600828542977,0,War,['coronavirusindia'],
2021-04-28 05:43:27+00:00,1387281285060579333,1,War,['jabtobeatcorona'],
2021-04-28 05:38:59+00:00,1387280160857022464,1,War,"['covid19', 'covid19india']",
2021-04-28 05:21:06+00:00,1387275662340222977,0,Prison,['corona2ndwave'],
2021-04-28 05:20:02+00:00,1387275390968688640,0,Hammer,"['covid19indiahelp', 'covidindia']",
2021-04-28 04:51:59+00:00,1387268331502141441,0,Darkness,"['covidindia', 'covid']",
2021-04-28 04:43:41+00:00,1387266244051492865,1,War,['corona'],
2021-04-28 04:36:19+00:00,1387264390852919296,1,War,['covid19india'],
2021-04-28 04:02:38+00:00,1387255912281243648,0,Storm,"['covid19indiahelp', 'covidindia', 'coronavirusindia']",
2021-04-28 03:52:01+00:00,1387253240215994370,1,War,['indiafightscorona'],
2021-04-28 03:05:38+00:00,1387241568067719168,0,Landscape,['covid19'],
2021-04-28 02:26:01+00:00,1387231598383300610,0,War,"['pandemic', 'coronavirus', 'coronavirus']",
2021-04-29 00:57:51+00:00,1387571798808489989,0,War,['covid19'],
2021-04-29 05:23:30+00:00,1387638651480203264,0,Savior,['covid19'],
2021-04-29 03:00:56+00:00,1387602776524345352,1,War,['covid19'],
2021-04-29 23:37:38+00:00,1387914001653264387,1,Success/Challenge,['covid'],
2021-04-29 21:05:54+00:00,1387875813748469762,1,Stigma,['covidsecondwaveinindia'],
2021-04-29 20:04:52+00:00,1387860456396656640,1,Storm,['covid19'],
2021-04-29 18:40:52+00:00,1387839316643049474,0,Freedom,"['indiafightscorona', 'indiacovidcrisis']",
2021-04-29 18:31:09+00:00,1387836871426809856,1,Monster,['lockdown'],
2021-04-29 18:19:06+00:00,1387833838659850244,0,War,"['covid19', 'covid19india']",
2021-04-29 18:00:14+00:00,1387829091093544962,0,Barrier/Shield,"['coronapandemic', 'covidemergency']",
2021-04-29 17:26:12+00:00,1387820524311515136,1,War,"['covid19india', 'covidindia', 'covid19', 'covid19indiahelp', 'covidemergency']",
2021-04-29 16:53:25+00:00,1387812275751432195,1,Darkness,"['coronavirus', 'covidemergency', 'covid19']",
2021-04-29 16:32:22+00:00,1387806979465256965,1,Darkness,"['indiafightscorona', 'covidindia', 'covid19india']",
2021-04-29 16:03:34+00:00,1387799730646749184,1,Storm,['covid19'],
2021-04-29 15:28:23+00:00,1387790878022897667,1,War,['covidemergency'],
2021-04-29 15:26:25+00:00,1387790382675628032,0,War,"['indiafightscorona', 'covid19india']",
2021-04-29 15:08:24+00:00,1387785848419061760,1,Monster,['sars_cov_2'],
2021-04-29 13:43:58+00:00,1387764599748022289,1,Darkness,"['covid19', 'covid19india']",
2021-04-29 10:54:58+00:00,1387722070126055424,0,Savior,"['nagpurfightscorona', 'covid19']",
2021-04-29 10:13:00+00:00,1387711507480276992,0,Storm,['coronavirus'],
2021-04-29 08:46:08+00:00,1387689646323224577,1,Lesson/Teacher,"['covid19', 'covid19india']",
2021-04-29 08:16:36+00:00,1387682212531752960,0,Success/Challenge,"['covid19india', 'covid19', 'covidresources', 'recoveryposse', 'coronasecondwave']",
2021-04-29 07:33:20+00:00,1387671326765109250,1,War,['letsbeatcorona'],
2021-04-29 07:25:48+00:00,1387669428733546496,0,Freedom,"['covidemergency', 'covid19']",
2021-04-29 06:42:22+00:00,1387658499404877826,1,Landscape,['covid19'],
2021-04-29 06:30:11+00:00,1387655434471833604,1,War,"['covid', 'unite2fightcorona', 'covid19.', 'covid19vaccine', 'coronavirus']",
2021-04-29 06:08:51+00:00,1387650067260006401,1,War,"['unite2fightcorona', 'covid19']",
2021-04-29 05:56:23+00:00,1387646927446036480,0,War,['covid19'],
2021-04-29 04:33:03+00:00,1387625958010548231,0,Prison,"['covid19indiahelp', 'covidemergency']",
2021-04-29 04:11:25+00:00,1387620514093469700,0,Monster,['covid19'],
2021-04-29 04:09:47+00:00,1387620099767476226,0,Luxury,['covid19india'],
2021-04-29 04:08:10+00:00,1387619694404767749,0,Savior,['indiafightscorona'],
2021-04-29 02:23:18+00:00,1387593305387503617,0,War,['covid19'],
2021-04-29 01:59:32+00:00,1387587320979722248,0,Water/Wave/Tide,['covid'],
2021-04-29 01:21:39+00:00,1387577788266209281,0,War,['covid19'],
2021-04-29 00:17:15+00:00,1387561580947181569,0,Darkness,"['covidindia', 'covid19']",
2021-04-30 08:20:08+00:00,1388045493297549314,0,Hammer,['coronavirus'],
2021-04-30 20:32:13+00:00,1388229726855065600,0,Miracle,['covid'],
2021-04-30 18:49:31+00:00,1388203879792218116,1,War,"['covidwarriors.', 'covid19.', 'fightagainstcovid19.']",
2021-04-30 18:28:08+00:00,1388198499628376066,1,War,"['stayhomestaysafe', 'coronapandemic']",
2021-04-30 17:51:35+00:00,1388189302345981953,1,Catalyst,['covid19'],
2021-04-30 17:45:34+00:00,1388187788265201665,1,Monster,['covid19'],
2021-04-30 17:39:35+00:00,1388186281675411456,0,War,['covidpreventionkitsdistribution'],
2021-04-30 17:30:55+00:00,1388184099496480769,1,Water/Wave/Tide,['nagpurfightscorona'],
2021-04-30 17:22:07+00:00,1388181885663076356,0,Darkness,['covid'],
2021-04-30 16:59:46+00:00,1388176259637673984,1,Accident,['indiafightscovid19'],
2021-04-30 16:55:11+00:00,1388175106812219393,1,War,"['covidindia', 'covid19']",
2021-04-30 16:48:20+00:00,1388173386375860229,0,Lesson/Teacher,['covid19'],
2021-04-30 16:29:29+00:00,1388168639279296513,0,Monster,['coronavirus'],
2021-04-30 15:49:18+00:00,1388158526476931076,1,Miracle,"['covid19', 'covidsecondwaveinindia']",
2021-04-30 15:39:20+00:00,1388156020564783106,0,Lesson/Teacher,['covid'],
2021-04-30 15:38:02+00:00,1388155694507913219,1,Lesson/Teacher,['covid'],
2021-04-30 15:34:38+00:00,1388154836596629507,1,War,['dsshelpsincoronatimes'],
2021-04-30 14:59:48+00:00,1388146070555791362,1,War,['covid19'],
2021-04-30 14:58:14+00:00,1388145677390159883,0,Hammer,['covid19'],
2021-04-30 14:03:29+00:00,1388131899021807620,1,Monster,['covid19'],
2021-04-30 12:26:45+00:00,1388107556376113155,1,Storm,['indiacovidcrisis'],
2021-04-30 12:17:45+00:00,1388105288247513088,1,Storm,['covid19'],
2021-04-30 12:11:00+00:00,1388103590066233346,1,Water/Wave/Tide,['covid19'],
2021-04-30 12:10:09+00:00,1388103375997202433,0,Lesson/Teacher,['coronavirus'],
2021-04-30 12:02:43+00:00,1388101507690602500,1,Luxury,"['covidindia', 'covid']",
2021-04-30 11:51:19+00:00,1388098637822009347,1,War,['unitetofightcorona'],
2021-04-30 11:39:53+00:00,1388095758964953092,0,Lesson/Teacher,"['stayhomestaysafe', 'covid19india']",
2021-04-30 11:30:39+00:00,1388093438201982976,1,War,['covid19'],
2021-04-30 11:23:18+00:00,1388091588866314241,1,War,['covid19'],
2021-04-30 10:52:23+00:00,1388083805882306562,1,Success/Challenge,['covid19'],
2021-04-30 10:34:49+00:00,1388079386876841986,1,Success/Challenge,['indiafightscorona'],
2021-04-30 10:00:20+00:00,1388070706588504064,0,Bane/Punishment,['covid19'],
2021-04-30 09:38:47+00:00,1388065284997541889,1,War,['coronapandemic'],
2021-04-30 09:24:46+00:00,1388061757374181377,1,War,"['covid19', 'covidsecondwaveinindia']",
2021-04-30 09:20:26+00:00,1388060667597492225,1,War,['covid19'],
2021-04-30 09:14:35+00:00,1388059196197728256,1,Stigma,['covidiot'],
2021-04-30 08:51:56+00:00,1388053495090081794,1,Storm,['indiacovidcrisis'],
2021-04-30 08:25:51+00:00,1388046929196584961,1,Monster,['coronavirus'],
2021-04-30 07:47:40+00:00,1388037319853154308,0,Savior,"['covid19', 'covidsecondwaveinindia']",
2021-04-30 07:37:20+00:00,1388034721330782209,0,Lesson/Teacher,['covid19'],
2021-04-30 07:18:07+00:00,1388029885919105028,0,Lesson/Teacher,['covid19'],
2021-04-30 06:59:06+00:00,1388025100188880898,1,Storm,['covid19'],
2021-04-30 06:49:06+00:00,1388022581450657794,1,Monster,"['coronavirus.', 'covid19india']",
2021-04-30 06:48:21+00:00,1388022394632040455,1,Storm,['covid19'],
2021-04-30 06:38:17+00:00,1388019859158552576,0,Storm,['indiafightscorona'],
2021-04-30 06:01:05+00:00,1388010497417515013,1,War,['indiafightscorona'],
2021-04-30 05:28:21+00:00,1388002261515661313,0,War,['covidpreventionkitsdistribution'],
2021-04-30 05:14:03+00:00,1387998661758504960,0,Barrier/Shield,['corona'],
2021-04-30 05:01:09+00:00,1387995417271443460,0,Monster,['covidãƒ¼19'],
2021-04-30 04:39:22+00:00,1387989935848710147,1,Storm,"['covid', 'covidindia', 'covid19india']",
2021-04-30 03:43:53+00:00,1387975969391054853,0,War,['covid19'],
2021-04-30 03:28:10+00:00,1387972015986933765,1,Luxury,"['covid19indiahelp', 'covid19']",
2020-08-01 20:06:20+00:00,1289653713796075520,1,Lesson/Teacher,['covid19-'],LESSON
2020-08-01 15:19:28+00:00,1289581520634523649,0,Lesson/Teacher,"['lockdown', 'lockdowndiaries']",
2020-08-01 14:29:41+00:00,1289568991590064128,0,War,['covid19;'],
2020-08-01 14:17:29+00:00,1289565923221766145,1,Darkness,['covid19'],
2020-08-01 10:16:28+00:00,1289505266447183872,1,Darkness,['covid19.'],
2020-08-01 04:36:53+00:00,1289419810237865984,X,Success,['covid_19.'],
2020-08-02 12:57:29+00:00,1289908176603684867,1,Monster,['quarantinemodi'],
2020-08-02 18:32:49+00:00,1289992567786889217,1,War,['corona'],
2020-08-02 15:42:05+00:00,1289949601089204224,0,Success,['covid19'],
2020-08-02 14:18:04+00:00,1289928458068307968,0,War,['covid_19'],
2020-08-02 13:26:03+00:00,1289915364550176769,0,War,['covid_19'],
2020-08-02 12:41:41+00:00,1289904200025927681,1,War,['covid19'],
2020-08-02 11:45:26+00:00,1289890047416659969,1,War,['covid-19'],
2020-08-02 11:44:48+00:00,1289889888079245319,0,Stigma,['covid19'],
2020-08-02 11:30:51+00:00,1289886374405894145,1,War,"['covid_19.', 'coronavirus']",
2020-08-02 11:02:16+00:00,1289879183397552129,0,Stigma,['covid19'],
2020-08-02 05:27:31+00:00,1289794941447634944,1,War,"['covid19', 'covid_19.my']",
2020-08-02 01:29:34+00:00,1289735058178244609,0,Journey,"['lockdown', 'covid_19']",
2020-08-03 21:39:41+00:00,1290401980347609088,1,STIGMA,['covid'],STIGMA
2020-08-03 20:46:38+00:00,1290388631111245832,0,War,"['virus', 'lockdown', 'covidupdates', 'coronavirus', 'covid19', 'covid19india']",
2020-08-03 18:22:34+00:00,1290352375127920640,0,Lesson/Teacher,['covid19'],
2020-08-03 14:02:35+00:00,1290286949786202113,1,War,['covid19'],
2020-08-03 13:49:14+00:00,1290283589964148736,1,War,['covid19'],
2020-08-03 07:39:09+00:00,1290190454714064907,0,Lesson/Teacher,['covid19'],
2020-08-03 06:20:40+00:00,1290170704969601030,1,Barrier/Shield,['covid_19'],BARRIER
2020-08-03 06:10:45+00:00,1290168208226312193,1,Savior,"['covod19', 'covid_19']",
2020-08-03 05:06:40+00:00,1290152082058567681,0,Catalyst,"['lockdown', 'covid_19']",
2020-08-03 02:08:46+00:00,1290107311906852864,0,Journey,['covid_19'],
2020-08-04 17:38:55+00:00,1290703779256360961,1,DARKNESS,['covid19'],DARKNESS
2020-08-04 16:25:48+00:00,1290685377150218243,0,Lesson/Teacher,['covid19'],
2020-08-04 15:10:30+00:00,1290666428396457986,0,Monster,"['lockdown', 'quarantinetimepass', 'quarantine']",
2020-08-04 13:08:22+00:00,1290635692633022464,0,War,['covid-19:'],
2020-08-04 11:29:48+00:00,1290610888857157633,0,Landscape,['covid19'],
2020-08-04 11:02:08+00:00,1290603926224384001,1,War,['coronavirus'],
2020-08-04 09:29:14+00:00,1290580547266154496,0,Hammer,['amitshahcoronapositive'],
2020-08-04 08:58:00+00:00,1290572683990765568,0,Luxury,"['covid19', 'coronavirus']",
2020-08-04 06:01:29+00:00,1290528261437415424,1,War,['corona'],
2020-08-05 14:23:20+00:00,1291016944611504128,0,War,['covid19'],
2020-08-05 13:30:30+00:00,1291003651859730432,0,War,['odishaoath4covidwarriors'],
2020-08-05 13:29:48+00:00,1291003472196718592,1,War,['odishaoath4covidwarriors'],
2020-08-05 13:25:24+00:00,1291002368029413376,1,War,['odishaoath4covidwarriors'],
2020-08-05 13:23:23+00:00,1291001857440022528,1,War,['odishaoath4covidwarriors'],
2020-08-05 13:02:01+00:00,1290996481244110849,1,War,['odishaoath4covidwarriors'],
2020-08-05 12:54:10+00:00,1290994506892886016,0,Lesson/Teacher,['pandemiclife'],
2020-08-05 10:56:48+00:00,1290964968116871168,0,Landscape,['covid19'],
2020-08-05 05:47:24+00:00,1290887107049734146,0,Stigma,['covid19'],
2020-08-06 18:56:32+00:00,1291448085223100416,0,Lesson/Teacher,['corona'],
2020-08-06 15:53:24+00:00,1291401998760255489,1,War,['lockdown'],
2020-08-06 11:22:00+00:00,1291333698525200386,0,Catalyst,['covid'],
2020-08-06 10:55:48+00:00,1291327106853425152,0,Lesson/Teacher,['covid19'],
2020-08-07 17:28:50+00:00,1291788406318444544,1,Lesson/Teacher,['coronavirus'],?
2020-08-07 15:18:36+00:00,1291755629070057474,0,Hammer,['covid19'],
2020-08-07 05:58:31+00:00,1291614680155189249,0,Accident,"['20lakhcoronapackage', 'covid19', 'covid__19']",
2020-08-07 05:13:04+00:00,1291603242091048962,0,Storm,['covid19'],
2020-08-08 17:24:58+00:00,1292149817238368256,0,Monster,['coronavirus.'],
2020-08-08 06:41:18+00:00,1291987833020796929,0,Luxury,['indiafightscorona'],
2020-08-09 11:04:00+00:00,1292416332562968576,1,War,['covid19'],
2020-08-09 10:50:39+00:00,1292412975425310721,0,Lesson/Teacher,['coronavirus'],
2020-08-09 06:59:28+00:00,1292354792690339841,0,Lesson/Teacher,['covid__19'],
2020-08-09 05:37:12+00:00,1292334089786126337,1,Barrier/Shield,['covid.'],
2020-08-09 03:12:38+00:00,1292297708581998593,0,Water/Wave/Tide,"['lockdown', 'coronavirus', 'quarantine']",
2020-08-10 19:32:44+00:00,1292906748127219712,1,Water/Wave/Tide,['covid19.'],TIDE/TSUNAMI
2020-08-10 17:05:37+00:00,1292869726289321990,1,Darkness,['covid19'],
2020-08-10 08:01:01+00:00,1292732673849360385,1,War,['covid19.'],
2020-08-10 05:51:30+00:00,1292700076511436805,0,Luxury,"['covid19', 'indiafightscovid19']",
2020-08-10 01:43:07+00:00,1292637571965546497,1,War,"['indiafightscorona', 'covid_19']",
2020-08-11 19:00:11+00:00,1293260942801637376,1,Stigma,['covid19'],?
2020-08-11 17:19:40+00:00,1293235646920667136,1,War,['covid19.'],
2020-08-11 15:20:23+00:00,1293205629826293767,0,War,"['westbengallockdown', 'coronavirus']",
